Sub_ID,Age,Region,Ethnicity_Group,Age_Groups,Gender_Group,Email_Flag,SM_Flag,month_id,watch_date,day_of_week,day_name,watch_Minutes,day_classification,month_name,tv_channel,watch_time,Watch_Hours,hour_of_day,duration,time_bucket
820879,28,Gauteng,black,Young Adult,male,1,1,201603,2016-03-27,1,Sun,1.516667,Weekend,March,Africa Magic,09:36:00,0.025278,9,1899-12-31T00:01:31.500Z,Morning (06:00–11:59)
789078,27,Northern Cape,white,Young Adult,male,1,1,201602,2016-02-23,3,Tue,1.150000,Weekday,February,Trace TV,17:31:00,0.019167,17,1899-12-31T00:01:09.000Z,Evening (17:00–23:59)
809380,32,Free State,white,Young Adult,male,1,1,201603,2016-03-15,3,Tue,45.733333,Weekday,March,ICC Cricket World Cup 2011,13:55:00,0.762222,13,1899-12-31T00:45:44.000Z,Afternoon (12:00–16:59)
809382,24,Gauteng,black,Young Adult,male,1,1,201602,2016-02-20,7,Sat,14.516667,Weekend,February,Africa Magic,20:15:00,0.241944,20,1899-12-31T00:14:31.500Z,Evening (17:00–23:59)
892936,32,Northern Cape,black,Young Adult,male,1,1,201603,2016-03-08,3,Tue,12.833333,Weekday,March,Africa Magic,17:56:00,0.213889,17,1899-12-31T00:12:50.500Z,Evening (17:00–23:59)
636464,32,Gauteng,black,Young Adult,male,1,1,201601,2016-01-28,5,Thu,1.733333,Weekday,January,Africa Magic,08:26:00,0.028889,8,1899-12-31T00:01:44.000Z,Morning (06:00–11:59)
789103,47,Eastern Cape,black,Adult,female,1,1,201602,2016-02-03,4,Wed,9.383333,Weekday,February,Boomerang,17:32:00,0.156389,17,1899-12-31T00:09:23.000Z,Evening (17:00–23:59)
722988,0,Uncategorized,Unknown,Kids,Unknown,1,0,201601,2016-01-20,4,Wed,0.700000,Weekday,January,SuperSport Blitz,20:09:00,0.011667,20,1899-12-31T00:00:42.000Z,Evening (17:00–23:59)
2369134,39,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-06,1,Sun,0.400000,Weekend,March,Live Events,14:47:00,0.006667,14,1899-12-31T00:00:24.000Z,Afternoon (12:00–16:59)
789122,24,Eastern Cape,black,Young Adult,male,1,1,201601,2016-01-26,3,Tue,2.400000,Weekday,January,Live Events,21:05:00,0.040000,21,1899-12-31T00:02:24.000Z,Evening (17:00–23:59)
789122,24,Eastern Cape,black,Young Adult,male,1,1,201601,2016-01-26,3,Tue,0.250000,Weekday,January,Channel O,18:21:00,0.004167,18,1899-12-31T00:00:15.000Z,Evening (17:00–23:59)
789122,24,Eastern Cape,black,Young Adult,male,1,1,201603,2016-03-25,6,Fri,8.966667,Weekday,March,ICC Cricket World Cup 2011,12:59:00,0.149444,12,1899-12-31T00:08:58.000Z,Afternoon (12:00–16:59)
803990,27,Free State,black,Young Adult,female,1,1,201602,2016-02-18,5,Thu,3.850000,Weekday,February,Africa Magic,14:27:00,0.064167,14,1899-12-31T00:03:51.000Z,Afternoon (12:00–16:59)
586305,25,Limpopo,black,Young Adult,male,1,1,201601,2016-01-03,1,Sun,0.400000,Weekend,January,Trace TV,14:05:00,0.006667,14,1899-12-31T00:00:24.000Z,Afternoon (12:00–16:59)
1107044,32,Mpumalanga,black,Young Adult,female,1,1,201603,2016-03-20,1,Sun,0.916667,Weekend,March,Africa Magic,09:15:00,0.015278,9,1899-12-31T00:00:55.000Z,Morning (06:00–11:59)
809448,20,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-19,6,Fri,2.766667,Weekday,February,Cartoon Network,13:35:00,0.046111,13,1899-12-31T00:02:46.000Z,Afternoon (12:00–16:59)
930568,27,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-28,2,Mon,1.083333,Weekday,March,CNN,16:58:00,0.018056,16,1899-12-31T00:01:05.000Z,Afternoon (12:00–16:59)
820969,34,North West,black,Young Adult,male,1,1,201603,2016-03-06,1,Sun,1.166667,Weekend,March,Boomerang,11:11:00,0.019445,11,1899-12-31T00:01:10.000Z,Morning (06:00–11:59)
2000015,58,Western Cape,coloured,Middle-Aged,male,1,1,201601,2016-01-04,2,Mon,0.300000,Weekday,January,Channel O,09:51:00,0.005000,9,1899-12-31T00:00:18.000Z,Morning (06:00–11:59)
940195,20,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-19,7,Sat,5.050000,Weekend,March,Trace TV,17:49:00,0.084166,17,1899-12-31T00:05:03.000Z,Evening (17:00–23:59)
789150,29,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201602,2016-02-19,6,Fri,4.133333,Weekday,February,E! Entertainment,00:37:00,0.068889,0,1899-12-31T00:04:08.000Z,Midnight (00:00–05:59)
764912,22,Kwazulu Natal,Unknown,Young Adult,male,1,1,201601,2016-01-16,7,Sat,5.450000,Weekend,January,Trace TV,11:00:00,0.090833,11,1899-12-31T00:05:27.000Z,Morning (06:00–11:59)
764912,22,Kwazulu Natal,Unknown,Young Adult,male,1,1,201601,2016-01-24,1,Sun,0.166667,Weekend,January,Cartoon Network,13:59:00,0.002778,13,1899-12-31T00:00:10.000Z,Afternoon (12:00–16:59)
940201,34,Gauteng,black,Young Adult,male,1,1,201603,2016-03-28,2,Mon,0.033333,Weekday,March,CNN,07:10:00,0.000556,7,1899-12-31T00:00:02.000Z,Morning (06:00–11:59)
789156,23,Mpumalanga,black,Young Adult,male,1,1,201601,2016-01-16,7,Sat,22.733333,Weekend,January,Boomerang,19:23:00,0.378889,19,1899-12-31T00:22:44.000Z,Evening (17:00–23:59)
893020,22,Gauteng,black,Young Adult,male,1,1,201603,2016-03-24,5,Thu,2.150000,Weekday,March,Channel O,04:09:00,0.035833,4,1899-12-31T00:02:09.000Z,Midnight (00:00–05:59)
822832,25,Gauteng,black,Young Adult,male,1,1,201602,2016-02-27,7,Sat,0.000000,Weekend,February,Live Events,13:44:00,0.000000,13,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
930600,28,Mpumalanga,indian_asian,Young Adult,female,1,1,201603,2016-03-30,4,Wed,4.300000,Weekday,March,Channel O,20:22:00,0.071667,20,1899-12-31T00:04:18.000Z,Evening (17:00–23:59)
821010,33,Limpopo,indian_asian,Young Adult,male,1,1,201602,2016-02-24,4,Wed,2.166667,Weekday,February,ICC Cricket World Cup 2011,10:34:00,0.036111,10,1899-12-31T00:02:10.000Z,Morning (06:00–11:59)
2360384,37,Mpumalanga,black,Adult,male,1,1,201603,2016-03-16,4,Wed,0.600000,Weekday,March,Trace TV,12:10:00,0.010000,12,1899-12-31T00:00:36.000Z,Afternoon (12:00–16:59)
939941,26,Limpopo,black,Young Adult,male,1,1,201603,2016-03-10,5,Thu,0.116667,Weekday,March,Cartoon Network,22:01:00,0.001944,22,1899-12-31T00:00:07.000Z,Evening (17:00–23:59)
905367,27,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-30,4,Wed,2.233333,Weekday,March,ICC Cricket World Cup 2011,13:50:00,0.037222,13,1899-12-31T00:02:14.000Z,Afternoon (12:00–16:59)
809492,27,Limpopo,indian_asian,Young Adult,male,1,1,201603,2016-03-13,1,Sun,0.050000,Weekend,March,Cartoon Network,18:55:00,0.000833,18,1899-12-31T00:00:03.000Z,Evening (17:00–23:59)
764929,34,Mpumalanga,black,Young Adult,male,1,1,201602,2016-02-02,3,Tue,1.400000,Weekday,February,Channel O,10:05:00,0.023334,10,1899-12-31T00:01:24.000Z,Morning (06:00–11:59)
2203930,39,Western Cape,coloured,Adult,female,1,1,201603,2016-03-19,7,Sat,18.400000,Weekend,March,SuperSport Blitz,20:00:00,0.306667,20,1899-12-31T00:18:24.000Z,Evening (17:00–23:59)
821033,32,Gauteng,Unknown,Young Adult,male,1,1,201602,2016-02-27,7,Sat,20.300000,Weekend,February,ICC Cricket World Cup 2011,16:56:00,0.338333,16,1899-12-31T00:20:18.000Z,Afternoon (12:00–16:59)
930625,33,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-31,5,Thu,22.200000,Weekday,March,Trace TV,16:38:00,0.370000,16,1899-12-31T00:22:12.000Z,Afternoon (12:00–16:59)
940244,26,Kwazulu Natal,black,Young Adult,male,1,1,201603,2016-03-25,6,Fri,2.766667,Weekday,March,SawSee,18:12:00,0.046111,18,1899-12-31T00:02:46.000Z,Evening (17:00–23:59)
2369305,10,Limpopo,indian_asian,Kids,male,1,1,201603,2016-03-30,4,Wed,7.900000,Weekday,March,ICC Cricket World Cup 2011,12:23:00,0.131667,12,1899-12-31T00:07:54.000Z,Afternoon (12:00–16:59)
750715,32,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-25,2,Mon,0.966667,Weekday,January,Live Events,19:20:00,0.016111,19,1899-12-31T00:00:58.000Z,Evening (17:00–23:59)
611190,32,Gauteng,black,Young Adult,male,1,1,201601,2016-01-18,2,Mon,1.100000,Weekday,January,Trace TV,16:59:00,0.018334,16,1899-12-31T00:01:06.000Z,Afternoon (12:00–16:59)
858707,20,Gauteng,white,Young Adult,male,1,1,201603,2016-03-19,7,Sat,37.666667,Weekend,March,Live Events,18:04:00,0.627778,18,1899-12-31T00:37:40.000Z,Evening (17:00–23:59)
893060,29,Eastern Cape,black,Young Adult,male,1,1,201603,2016-03-22,3,Tue,0.400000,Weekday,March,E! Entertainment,16:29:00,0.006667,16,1899-12-31T00:00:24.000Z,Afternoon (12:00–16:59)
893060,29,Eastern Cape,black,Young Adult,male,1,1,201603,2016-03-25,6,Fri,4.566667,Weekday,March,SuperSport Blitz,18:08:00,0.076111,18,1899-12-31T00:04:34.000Z,Evening (17:00–23:59)
865604,41,Eastern Cape,black,Adult,male,1,1,201603,2016-03-13,1,Sun,0.033333,Weekend,March,Africa Magic,18:20:00,0.000556,18,1899-12-31T00:00:02.500Z,Evening (17:00–23:59)
2203966,32,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-09,7,Sat,0.000000,Weekend,January,Trace TV,22:43:00,0.000000,22,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
2203966,32,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-27,7,Sat,0.533333,Weekend,February,Break in transmission,14:23:00,0.008889,14,1899-12-31T00:00:32.000Z,Afternoon (12:00–16:59)
809535,59,Western Cape,coloured,Middle-Aged,male,1,1,201601,2016-01-31,1,Sun,10.550000,Weekend,January,Trace TV,19:11:00,0.175834,19,1899-12-31T00:10:33.000Z,Evening (17:00–23:59)
772367,33,Free State,black,Young Adult,male,1,1,201602,2016-02-06,7,Sat,26.900000,Weekend,February,Live Events,17:03:00,0.448333,17,1899-12-31T00:26:54.000Z,Evening (17:00–23:59)
56067,26,Kwazulu Natal,black,Young Adult,male,1,1,201601,2016-01-22,6,Fri,0.366667,Weekday,January,CNN,16:02:00,0.006111,16,1899-12-31T00:00:22.000Z,Afternoon (12:00–16:59)
809552,34,Gauteng,black,Young Adult,male,1,1,201603,2016-03-07,2,Mon,3.366667,Weekday,March,Africa Magic,16:04:00,0.056111,16,1899-12-31T00:03:22.000Z,Afternoon (12:00–16:59)
809552,34,Gauteng,black,Young Adult,male,1,1,201603,2016-03-09,4,Wed,1.200000,Weekday,March,M-Net,16:23:00,0.020000,16,1899-12-31T00:01:12.000Z,Afternoon (12:00–16:59)
789220,26,Mpumalanga,white,Young Adult,male,1,1,201601,2016-01-21,5,Thu,46.866667,Weekday,January,Live Events,19:20:00,0.781111,19,1899-12-31T00:46:52.000Z,Evening (17:00–23:59)
940281,35,Gauteng,white,Adult,male,1,1,201603,2016-03-08,3,Tue,0.000000,Weekday,March,Boomerang,09:38:00,0.000000,9,1899-12-31T00:00:00.000Z,Morning (06:00–11:59)
940281,35,Gauteng,white,Adult,male,1,1,201603,2016-03-15,3,Tue,0.000000,Weekday,March,CNN,09:02:00,0.000000,9,1899-12-31T00:00:00.000Z,Morning (06:00–11:59)
2287393,40,Kwazulu Natal,black,Adult,male,1,1,201603,2016-03-23,4,Wed,7.616667,Weekday,March,SawSee,08:59:00,0.126945,8,1899-12-31T00:07:37.000Z,Morning (06:00–11:59)
940290,67,Gauteng,Unknown,Senior,male,1,1,201603,2016-03-16,4,Wed,129.900000,Weekday,March,ICC Cricket World Cup 2011,14:19:00,2.165000,14,1899-12-31T02:09:54.000Z,Afternoon (12:00–16:59)
809573,23,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-24,4,Wed,2.200000,Weekday,February,ICC Cricket World Cup 2011,09:24:00,0.036666,9,1899-12-31T00:02:12.000Z,Morning (06:00–11:59)
189027,13,Free State,coloured,Teenager,male,1,1,201603,2016-03-29,3,Tue,3.300000,Weekday,March,Trace TV,17:17:00,0.055000,17,1899-12-31T00:03:18.000Z,Evening (17:00–23:59)
793041,40,North West,black,Adult,male,1,1,201602,2016-02-16,3,Tue,1.183333,Weekday,February,Africa Magic,11:48:00,0.019723,11,1899-12-31T00:01:11.000Z,Morning (06:00–11:59)
940303,32,Western Cape,Unknown,Young Adult,male,1,1,201603,2016-03-12,7,Sat,0.600000,Weekend,March,Trace TV,17:26:00,0.010000,17,1899-12-31T00:00:36.000Z,Evening (17:00–23:59)
805735,26,Mpumalanga,black,Young Adult,female,1,1,201602,2016-02-20,7,Sat,0.250000,Weekend,February,Africa Magic,18:25:00,0.004167,18,1899-12-31T00:00:15.500Z,Evening (17:00–23:59)
809588,37,Eastern Cape,black,Adult,male,1,1,201602,2016-02-17,4,Wed,0.266667,Weekday,February,E! Entertainment,17:36:00,0.004444,17,1899-12-31T00:00:16.000Z,Evening (17:00–23:59)
117954,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-05,7,Sat,1.000000,Weekend,March,ICC Cricket World Cup 2011,09:15:00,0.016667,9,1899-12-31T00:01:00.000Z,Morning (06:00–11:59)
832400,30,Mpumalanga,black,Young Adult,male,1,1,201602,2016-02-03,4,Wed,3.500000,Weekday,February,Channel O,11:04:00,0.058333,11,1899-12-31T00:03:30.000Z,Morning (06:00–11:59)
1107332,23,Gauteng,black,Young Adult,male,1,1,201601,2016-01-24,1,Sun,0.133333,Weekend,January,SuperSport Blitz,09:06:00,0.002222,9,1899-12-31T00:00:08.000Z,Morning (06:00–11:59)
789254,24,Mpumalanga,black,Young Adult,male,1,1,201601,2016-01-16,7,Sat,3.933333,Weekend,January,Live Events,15:05:00,0.065556,15,1899-12-31T00:03:56.000Z,Afternoon (12:00–16:59)
940320,23,Limpopo,Unknown,Young Adult,male,1,1,201601,2016-01-07,5,Thu,1.533333,Weekday,January,Boomerang,22:19:00,0.025556,22,1899-12-31T00:01:32.000Z,Evening (17:00–23:59)
772418,42,Gauteng,black,Adult,male,1,1,201602,2016-02-06,7,Sat,0.000000,Weekend,February,Live Events,16:10:00,0.000000,16,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
851410,27,Kwazulu Natal,indian_asian,Young Adult,female,1,1,201603,2016-03-06,1,Sun,0.566667,Weekend,March,Cartoon Network,14:50:00,0.009444,14,1899-12-31T00:00:34.000Z,Afternoon (12:00–16:59)
821146,19,Mpumalanga,black,Teenager,male,1,1,201603,2016-03-04,6,Fri,2.450000,Weekday,March,Trace TV,16:59:00,0.040833,16,1899-12-31T00:02:27.000Z,Afternoon (12:00–16:59)
789269,32,Kwazulu Natal,black,Young Adult,male,1,1,201601,2016-01-11,2,Mon,14.633333,Weekday,January,SuperSport Blitz,16:08:00,0.243889,16,1899-12-31T00:14:38.000Z,Afternoon (12:00–16:59)
789278,39,Northern Cape,coloured,Adult,male,1,1,201602,2016-02-12,6,Fri,2.200000,Weekday,February,SuperSport Blitz,18:46:00,0.036666,18,1899-12-31T00:02:12.000Z,Evening (17:00–23:59)
831150,39,Western Cape,Unknown,Adult,male,1,1,201603,2016-03-08,3,Tue,3.500000,Weekday,March,ICC Cricket World Cup 2011,15:26:00,0.058333,15,1899-12-31T00:03:30.000Z,Afternoon (12:00–16:59)
821166,19,North West,black,Teenager,male,1,1,201602,2016-02-19,6,Fri,0.733333,Weekday,February,Live Events,12:41:00,0.012222,12,1899-12-31T00:00:44.000Z,Afternoon (12:00–16:59)
821166,19,North West,black,Teenager,male,1,1,201602,2016-02-23,3,Tue,0.883333,Weekday,February,MK,13:03:00,0.014722,13,1899-12-31T00:00:53.000Z,Afternoon (12:00–16:59)
819683,55,Kwazulu Natal,coloured,Middle-Aged,male,1,1,201603,2016-03-09,4,Wed,24.666667,Weekday,March,CNN,01:35:00,0.411111,1,1899-12-31T00:24:40.000Z,Midnight (00:00–05:59)
821186,21,Gauteng,black,Young Adult,male,1,1,201601,2016-01-11,2,Mon,0.950000,Weekday,January,Trace TV,21:36:00,0.015833,21,1899-12-31T00:00:57.000Z,Evening (17:00–23:59)
772451,36,North West,black,Adult,female,1,1,201603,2016-03-11,6,Fri,9.483333,Weekday,March,Africa Magic,18:59:00,0.158056,18,1899-12-31T00:09:29.500Z,Evening (17:00–23:59)
916735,41,Kwazulu Natal,indian_asian,Adult,male,1,1,201603,2016-03-26,7,Sat,6.300000,Weekend,March,Live Events,05:14:00,0.105000,5,1899-12-31T00:06:18.000Z,Midnight (00:00–05:59)
789309,48,Western Cape,coloured,Adult,male,1,1,201602,2016-02-12,6,Fri,0.366667,Weekday,February,Live Events,09:57:00,0.006111,9,1899-12-31T00:00:22.000Z,Morning (06:00–11:59)
789318,35,Western Cape,coloured,Adult,male,1,1,201602,2016-02-19,6,Fri,7.100000,Weekday,February,Live Events,08:48:00,0.118334,8,1899-12-31T00:07:06.000Z,Morning (06:00–11:59)
1107423,45,Mpumalanga,white,Adult,male,1,1,201603,2016-03-23,4,Wed,1.533333,Weekday,March,SuperSport Blitz,20:31:00,0.025556,20,1899-12-31T00:01:32.000Z,Evening (17:00–23:59)
809640,52,Western Cape,coloured,Middle-Aged,male,1,1,201602,2016-02-10,4,Wed,0.500000,Weekday,February,Boomerang,15:23:00,0.008333,15,1899-12-31T00:00:30.000Z,Afternoon (12:00–16:59)
779956,32,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-27,7,Sat,3.400000,Weekend,February,ICC Cricket World Cup 2011,09:39:00,0.056667,9,1899-12-31T00:03:24.000Z,Morning (06:00–11:59)
940392,29,Gauteng,black,Young Adult,female,1,1,201603,2016-03-02,4,Wed,0.333333,Weekday,March,SuperSport Blitz,18:51:00,0.005556,18,1899-12-31T00:00:20.000Z,Evening (17:00–23:59)
772475,16,Gauteng,white,Teenager,male,1,1,201602,2016-02-05,6,Fri,0.950000,Weekday,February,Trace TV,17:34:00,0.015833,17,1899-12-31T00:00:57.000Z,Evening (17:00–23:59)
821223,24,Limpopo,indian_asian,Young Adult,male,1,1,201603,2016-03-26,7,Sat,0.766667,Weekend,March,ICC Cricket World Cup 2011,10:10:00,0.012778,10,1899-12-31T00:00:46.000Z,Morning (06:00–11:59)
772477,35,Kwazulu Natal,black,Adult,female,1,1,201601,2016-01-20,4,Wed,13.300000,Weekday,January,E! Entertainment,03:42:00,0.221667,3,1899-12-31T00:13:18.000Z,Midnight (00:00–05:59)
626745,30,Limpopo,black,Young Adult,male,1,1,201601,2016-01-03,1,Sun,1.550000,Weekend,January,M-Net,18:25:00,0.025834,18,1899-12-31T00:01:33.000Z,Evening (17:00–23:59)
851478,39,Limpopo,indian_asian,Adult,male,1,1,201603,2016-03-03,5,Thu,0.133333,Weekday,March,Live Events,13:42:00,0.002222,13,1899-12-31T00:00:08.000Z,Afternoon (12:00–16:59)
597503,24,Gauteng,white,Young Adult,male,1,1,201601,2016-01-10,1,Sun,18.750000,Weekend,January,Trace TV,12:40:00,0.312500,12,1899-12-31T00:18:45.000Z,Afternoon (12:00–16:59)
607730,31,Gauteng,black,Young Adult,male,1,1,201601,2016-01-12,3,Tue,0.333333,Weekday,January,Boomerang,19:09:00,0.005556,19,1899-12-31T00:00:20.000Z,Evening (17:00–23:59)
809675,60,Kwazulu Natal,white,Middle-Aged,male,1,1,201602,2016-02-21,1,Sun,1.150000,Weekend,February,SawSee,18:15:00,0.019167,18,1899-12-31T00:01:09.000Z,Evening (17:00–23:59)
2204145,27,Limpopo,indian_asian,Young Adult,male,1,1,201603,2016-03-14,2,Mon,1.833333,Weekday,March,ICC Cricket World Cup 2011,17:01:00,0.030556,17,1899-12-31T00:01:50.000Z,Evening (17:00–23:59)
812006,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-07,2,Mon,0.000000,Weekday,March,Channel O,13:12:00,0.000000,13,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
440632,32,Western Cape,coloured,Young Adult,female,1,1,201601,2016-01-22,6,Fri,3.750000,Weekday,January,Trace TV,09:13:00,0.062500,9,1899-12-31T00:03:45.000Z,Morning (06:00–11:59)
832495,27,Limpopo,indian_asian,Young Adult,male,1,1,201603,2016-03-20,1,Sun,2.133333,Weekend,March,ICC Cricket World Cup 2011,12:19:00,0.035555,12,1899-12-31T00:02:08.000Z,Afternoon (12:00–16:59)
882721,26,Eastern Cape,coloured,Young Adult,male,1,1,201603,2016-03-19,7,Sat,1.633333,Weekend,March,ICC Cricket World Cup 2011,03:51:00,0.027223,3,1899-12-31T00:01:38.000Z,Midnight (00:00–05:59)
809694,38,Free State,black,Adult,male,1,1,201602,2016-02-20,7,Sat,0.000000,Weekend,February,Live Events,11:27:00,0.000000,11,1899-12-31T00:00:00.000Z,Morning (06:00–11:59)
809694,38,Free State,black,Adult,male,1,1,201602,2016-02-18,5,Thu,43.100000,Weekday,February,SuperSport Blitz,05:27:00,0.718334,5,1899-12-31T00:43:06.000Z,Midnight (00:00–05:59)
779998,29,Northern Cape,coloured,Young Adult,male,1,1,201603,2016-03-03,5,Thu,0.166667,Weekday,March,ICC Cricket World Cup 2011,09:24:00,0.002778,9,1899-12-31T00:00:10.000Z,Morning (06:00–11:59)
927116,31,Limpopo,indian_asian,Young Adult,male,1,1,201603,2016-03-30,4,Wed,0.033333,Weekday,March,ICC Cricket World Cup 2011,13:55:00,0.000556,13,1899-12-31T00:00:02.000Z,Afternoon (12:00–16:59)
832509,40,North West,black,Adult,male,1,1,201603,2016-03-07,2,Mon,0.733333,Weekday,March,E! Entertainment,11:52:00,0.012222,11,1899-12-31T00:00:44.000Z,Morning (06:00–11:59)
809704,26,Gauteng,Unknown,Young Adult,female,1,1,201602,2016-02-06,7,Sat,0.200000,Weekend,February,SuperSport Blitz,00:17:00,0.003333,0,1899-12-31T00:00:12.000Z,Midnight (00:00–05:59)
809704,26,Gauteng,Unknown,Young Adult,female,1,1,201601,2016-01-03,1,Sun,0.066667,Weekend,January,Cartoon Network,04:12:00,0.001111,4,1899-12-31T00:00:04.000Z,Midnight (00:00–05:59)
809704,26,Gauteng,Unknown,Young Adult,female,1,1,201602,2016-02-27,7,Sat,0.333333,Weekend,February,SuperSport Blitz,02:56:00,0.005556,2,1899-12-31T00:00:20.000Z,Midnight (00:00–05:59)
2425604,51,Gauteng,white,Middle-Aged,female,1,1,201603,2016-03-25,6,Fri,0.166667,Weekday,March,ICC Cricket World Cup 2011,15:23:00,0.002778,15,1899-12-31T00:00:10.000Z,Afternoon (12:00–16:59)
831683,36,Kwazulu Natal,indian_asian,Adult,male,1,1,201603,2016-03-04,6,Fri,0.000000,Weekday,March,ICC Cricket World Cup 2011,07:21:00,0.000000,7,1899-12-31T00:00:00.000Z,Morning (06:00–11:59)
808928,35,Gauteng,black,Adult,male,1,1,201603,2016-03-01,3,Tue,0.000000,Weekday,March,ICC Cricket World Cup 2011,12:15:00,0.000000,12,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
892465,36,Gauteng,black,Adult,male,1,1,201603,2016-03-14,2,Mon,0.600000,Weekday,March,Channel O,10:38:00,0.010000,10,1899-12-31T00:00:36.000Z,Morning (06:00–11:59)
617961,30,Mpumalanga,indian_asian,Young Adult,male,1,1,201601,2016-01-31,1,Sun,9.183333,Weekend,January,Boomerang,22:06:00,0.153056,22,1899-12-31T00:09:11.000Z,Evening (17:00–23:59)
600713,31,Kwazulu Natal,black,Young Adult,male,1,1,201601,2016-01-13,4,Wed,0.450000,Weekday,January,Channel O,14:27:00,0.007500,14,1899-12-31T00:00:27.000Z,Afternoon (12:00–16:59)
939600,31,Gauteng,black,Young Adult,male,1,1,201603,2016-03-20,1,Sun,0.700000,Weekend,March,ICC Cricket World Cup 2011,14:34:00,0.011667,14,1899-12-31T00:00:42.000Z,Afternoon (12:00–16:59)
939602,18,Eastern Cape,coloured,Teenager,male,1,1,201603,2016-03-18,6,Fri,0.000000,Weekday,March,Cartoon Network,20:38:00,0.000000,20,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
939602,18,Eastern Cape,coloured,Teenager,male,1,1,201603,2016-03-25,6,Fri,3.533333,Weekday,March,Africa Magic,04:26:00,0.058889,4,1899-12-31T00:03:32.000Z,Midnight (00:00–05:59)
808950,18,Free State,black,Teenager,male,1,1,201602,2016-02-18,5,Thu,0.200000,Weekday,February,Trace TV,07:37:00,0.003333,7,1899-12-31T00:00:12.000Z,Morning (06:00–11:59)
865372,29,Kwazulu Natal,coloured,Young Adult,female,1,1,201603,2016-03-28,2,Mon,1.050000,Weekday,March,Boomerang,06:07:00,0.017500,6,1899-12-31T00:01:03.000Z,Morning (06:00–11:59)
